Username,Freq(11pm-6am),Freq(6am-11pm),Total Freq
13885,lizzie_xoxo,0.0,1.0,1.0
13886,SMashWeezie,0.0,1.0,1.0
13887,CarmiaKorsten,1.0,0.0,1.0
13888,chamberwashco,0.0,1.0,1.0
13889,aaronaiken,0.0,1.0,1.0
13890,Aceman808,1.0,0.0,1.0
13891,littlejogervin,1.0,0.0,1.0
13892,Jamielove5,0.0,1.0,1.0
13893,chiphilla,1.0,0.0,1.0
13894,thegadgetgirl,1.0,0.0,1.0
13895,viper400a,0.0,2.0,2.0
13896,sweetbratz16,0.0,1.0,1.0
13897,ZebraCrazy,0.0,1.0,1.0
13898,matthius23,0.0,1.0,1.0
13899,shakeyerhead,0.0,1.0,1.0
13900,dreedarling,0.0,1.0,1.0
13901,AKPhotography,0.0,1.0,1.0
13902,heinrichdsf,1.0,0.0,1.0
13903,FranVerity,1.0,0.0,1.0
13904,BellaBow,0.0,1.0,1.0
13905,sweetavalanche,2.0,0.0,2.0
13906,VerdyBaby,0.0,1.0,1.0
13907,ChristieFknBaby,1.0,0.0,1.0
13908,Atenea_,0.0,1.0,1.0
13909,okayseehere,1.0,0.0,1.0
13910,MrNegMrPos,1.0,0.0,1.0
13911,runawayxx,0.0,1.0,1.0
13912,greeennrg,0.0,1.0,1.0
13913,ingek73,0.0,1.0,1.0
13914,lovjay,0.0,1.0,1.0
13915,TIEmusic,0.0,1.0,1.0
13916,karsten_trnd,0.0,1.0,1.0
13917,digitalperfume,0.0,1.0,1.0
13918,momoferrari88,2.0,0.0,2.0
13919,mzyw,0.0,1.0,1.0
13920,latoga,0.0,1.0,1.0
13921,saulcolt,0.0,1.0,1.0
13922,web2marketing,1.0,0.0,1.0
13923,ashleyluvsjbvfc,0.0,1.0,1.0
13924,jmabell,0.0,1.0,1.0
13925,MissTranceMS,0.0,1.0,1.0
13926,makinitrite,0.0,1.0,1.0
13927,Daemonette,1.0,0.0,1.0
13928,White_Girl04,0.0,1.0,1.0
13929,MsGlamourista,1.0,0.0,1.0
13930,sennydreadful,0.0,1.0,1.0
13931,hee2thej,1.0,0.0,1.0
13932,Twilight_sm,0.0,1.0,1.0
13933,karcher89,1.0,0.0,1.0
13934,micamonkey,1.0,0.0,1.0
13935,LucyWhittington,0.0,1.0,1.0
13936,silveranklets,0.0,1.0,1.0
13937,belle_de_jour86,1.0,0.0,1.0
13938,Meganovich,0.0,1.0,1.0
13939,solhiye,0.0,1.0,1.0
13940,sarahhjb,1.0,0.0,1.0
13941,robdylan,1.0,0.0,1.0
13942,Lillie4bec,1.0,0.0,1.0
13943,cherekaye,0.0,1.0,1.0
13944,BiZzY_Bre,0.0,1.0,1.0
13945,MoritzWade,1.0,0.0,1.0
13946,Firyx,0.0,1.0,1.0
13947,naturalxistence,0.0,1.0,1.0
13948,Jessica_Tippett,0.0,1.0,1.0
13949,Jackson00,0.0,1.0,1.0
13950,immeganashley,1.0,0.0,1.0
13951,madamedancealot,0.0,1.0,1.0
13952,SweetChhavvi,0.0,1.0,1.0
13953,Bizcuits,0.0,1.0,1.0
13954,pika1213,1.0,0.0,1.0
13955,flowersbyfarha,1.0,0.0,1.0
13956,Rosii_2712,1.0,0.0,1.0
13957,whereislena,1.0,0.0,1.0
13958,skishy,1.0,0.0,1.0
13959,thebeesknees25,0.0,1.0,1.0
13960,homedeconomics,0.0,1.0,1.0
13961,Lionette0988,1.0,0.0,1.0
13962,luisrocks,0.0,1.0,1.0
13963,troystrum,0.0,1.0,1.0
13964,RandallRufino,0.0,1.0,1.0
13965,chezyd,0.0,1.0,1.0
13966,NYCandyApple,0.0,1.0,1.0
13967,alingtron,1.0,0.0,1.0
13968,Brendouuuch,0.0,1.0,1.0
13969,starzbaby0707,0.0,1.0,1.0
13970,bossdianne,1.0,0.0,1.0
13971,caitlynpike,1.0,0.0,1.0
13972,britttanylea,0.0,1.0,1.0
13973,CarolynUndead,0.0,1.0,1.0
13974,Bizarre57,1.0,0.0,1.0
13975,petsittingbysas,0.0,1.0,1.0
13976,justamadrabbit,0.0,1.0,1.0
13977,astronautcaycee,0.0,1.0,1.0
13978,NishaMillz,1.0,0.0,1.0
13979,romeoman,1.0,0.0,1.0
13980,himanshu_jindal,1.0,0.0,1.0
13981,CarlieSanz,1.0,0.0,1.0
13982,SteveUrkel,0.0,1.0,1.0
13983,Olliemac,0.0,1.0,1.0
13984,bibs4drips,0.0,1.0,1.0
13985,CyrusFan4Life,0.0,1.0,1.0
13986,t_ohhh,0.0,1.0,1.0
13987,311toIncubus,1.0,0.0,1.0
13988,GamersAtHome,1.0,0.0,1.0
13989,kisschristy,1.0,0.0,1.0
13990,JoshuaChr,0.0,1.0,1.0
13991,RockStaRFelix,0.0,1.0,1.0
13992,xheartstation,0.0,1.0,1.0
13993,kianzztar,0.0,1.0,1.0
13994,emmellene,0.0,1.0,1.0
13995,Hollywelch,1.0,2.0,3.0
13996,fulltilt727,1.0,0.0,1.0
13997,amamasblog,1.0,0.0,1.0
13998,jufalcao,0.0,1.0,1.0
13999,CocoHolder,1.0,0.0,1.0
14000,williamcheung88,1.0,0.0,1.0
14001,AbellPest,0.0,1.0,1.0
14002,lilpinkmaya,1.0,0.0,1.0
14003,gangabs,0.0,1.0,1.0
14004,lola_Ge,0.0,1.0,1.0
14005,GarrickGrice,0.0,1.0,1.0
14006,BougieonaBudget,0.0,1.0,1.0
14007,aly_davis,0.0,1.0,1.0
14008,raminf,0.0,1.0,1.0
14009,johnhayato,0.0,1.0,1.0
14010,OliverRanch,0.0,1.0,1.0
14011,dbq,0.0,1.0,1.0
14012,RCWK2,1.0,0.0,1.0
14013,Ivan_B,0.0,1.0,1.0
14014,BlasianSixFoota,0.0,1.0,1.0
14015,annie__paul,0.0,1.0,1.0
14016,Eazy__E,1.0,0.0,1.0
14017,three11phil,0.0,2.0,2.0
14018,jazlynsaywhat,0.0,1.0,1.0
14019,TheAntiSocial,0.0,1.0,1.0
14020,KnightRid,0.0,1.0,1.0
14021,SweetZeta6,0.0,1.0,1.0
14022,KayyyRayyy,0.0,1.0,1.0
14023,flybabyf,1.0,0.0,1.0
14024,ian_x,0.0,1.0,1.0
14025,thtdannyguy,0.0,1.0,1.0
14026,jujuseah,1.0,0.0,1.0
14027,i_am_mclovin,1.0,0.0,1.0
14028,Sunshiiine,1.0,0.0,1.0
14029,PassionMD,0.0,2.0,2.0
14030,vero,1.0,0.0,1.0
14031,metsgrrllll5,0.0,1.0,1.0
14032,dropkickorange,1.0,0.0,1.0
14033,ManyNamesEnt,0.0,1.0,1.0
14034,EtoileViolett,0.0,1.0,1.0
14035,calebfinley,0.0,1.0,1.0
14036,amieamos,0.0,1.0,1.0
14037,redheademm,0.0,2.0,2.0
14038,ashleyymarie,1.0,0.0,1.0
14039,Milyusha,0.0,1.0,1.0
14040,cherylelapitan,1.0,0.0,1.0
14041,vllyballgrl851,0.0,1.0,1.0
14042,maandyMADNESS,0.0,1.0,1.0
14043,Yaz666,1.0,0.0,1.0
14044,sil,1.0,0.0,1.0
14045,ZirahAldani,0.0,1.0,1.0
14046,calief97,0.0,1.0,1.0
14047,adelramos,0.0,1.0,1.0
14048,LaLoca_,1.0,0.0,1.0
14049,hermorrine,0.0,1.0,1.0
14050,morganwilbanks,1.0,0.0,1.0
14051,papermasks,0.0,2.0,2.0
14052,luke255,0.0,1.0,1.0
14053,Wpgprincess,0.0,1.0,1.0
14054,haykitten,1.0,0.0,1.0
14055,ImperfectBee,0.0,1.0,1.0
14056,tariqkrim,0.0,1.0,1.0
14057,TaintedMama,0.0,1.0,1.0
14058,A_E_Martin,1.0,0.0,1.0
14059,amame,1.0,0.0,1.0
14060,SammyZincLips,1.0,0.0,1.0
14061,Digital_Colony,1.0,0.0,1.0
14062,liseluscious,1.0,0.0,1.0
14063,Chocunder,0.0,1.0,1.0
14064,mhuhta,0.0,1.0,1.0
14065,JonathanGiles,1.0,0.0,1.0
14066,JPerlotto,0.0,1.0,1.0
14067,reidefine,1.0,0.0,1.0
14068,AnuranjanPegu,0.0,1.0,1.0
14069,discotech81516,0.0,1.0,1.0
14070,tw1lightdelight,0.0,1.0,1.0
14071,craig88,1.0,0.0,1.0
14072,glitzandglamour,0.0,1.0,1.0
14073,azsunshinegirl7,0.0,1.0,1.0
14074,ResaMichelle,0.0,1.0,1.0
14075,freshypanda,1.0,0.0,1.0
14076,angelicvalencia,2.0,0.0,2.0
14077,kayleerachel,0.0,1.0,1.0
14078,cm6051,1.0,0.0,1.0
14079,deatipie,0.0,1.0,1.0
14080,picalili,0.0,1.0,1.0
14081,iamgaberosales,1.0,0.0,1.0
14082,waywardfall,0.0,1.0,1.0
14083,taylorgroneck,0.0,1.0,1.0
14084,childlikemuffin,0.0,1.0,1.0
14085,AJlovesmusic,0.0,1.0,1.0
14086,macgeekppc,0.0,1.0,1.0
14087,CrazyNess,0.0,1.0,1.0
14088,ajithkg,1.0,0.0,1.0
14089,northernrach,0.0,1.0,1.0
14090,brianna1212,0.0,1.0,1.0
14091,margaretgill,1.0,0.0,1.0
14092,JessieTodd,1.0,0.0,1.0
14093,scorpiojerm,1.0,0.0,1.0
14094,CereziithaGiirl,0.0,1.0,1.0
14095,nicoleebabees,0.0,1.0,1.0
14096,xmarksthestott2,0.0,1.0,1.0
14097,bellaxo8,0.0,1.0,1.0
14098,xwhysoserioussx,1.0,0.0,1.0
14099,graphicidentity,1.0,0.0,1.0
14100,peapodann,0.0,1.0,1.0
14101,drapps,0.0,1.0,1.0
14102,pmatty,0.0,1.0,1.0
14103,liibyz,1.0,0.0,1.0
14104,sandman06,1.0,0.0,1.0
14105,Jonviere,0.0,1.0,1.0
14106,lucy316,0.0,1.0,1.0
14107,m2inc,1.0,0.0,1.0
14108,turtlescanrun,0.0,1.0,1.0
14109,ebbssisme,0.0,1.0,1.0
14110,oscar_baby,1.0,0.0,1.0
14111,xoque,0.0,1.0,1.0
14112,ItsAllGoooood,0.0,1.0,1.0
14113,mrstessyman,1.0,0.0,1.0
14114,landzack,1.0,0.0,1.0
14115,loevet,1.0,0.0,1.0
14116,Delinda4,0.0,1.0,1.0
14117,andrewcampher,1.0,0.0,1.0
14118,ebbo,1.0,0.0,1.0
14119,Diagene,1.0,0.0,1.0
14120,msleizeljayne,0.0,1.0,1.0
14121,DaveClutton,0.0,1.0,1.0
14122,jessrae3,0.0,1.0,1.0
14123,vitty10,0.0,1.0,1.0
14124,wdthem,1.0,0.0,1.0
14125,toodamnninja,0.0,1.0,1.0
14126,tripnhazy,1.0,0.0,1.0
14127,ElephantQueen25,0.0,1.0,1.0
14128,dopegirl422,0.0,1.0,1.0
14129,stephsandifordx,1.0,0.0,1.0
14130,KayethePhoenix,0.0,1.0,1.0
14131,laclippers78,0.0,1.0,1.0
14132,patriciakar,0.0,1.0,1.0
14133,TradeBoxer,0.0,1.0,1.0
14134,bspiro,1.0,0.0,1.0
14135,YANNA_BE,0.0,1.0,1.0
14136,journeygirl13,0.0,1.0,1.0
14137,ChewwyUwe,1.0,0.0,1.0
14138,specialksd,0.0,1.0,1.0
14139,Freshtine,0.0,1.0,1.0
14140,FakerGigi,0.0,2.0,2.0
14141,keetra,1.0,0.0,1.0
14142,qtbrowneyes,1.0,0.0,1.0
14143,KisoBrianne,0.0,1.0,1.0
14144,pskankyasshoe,0.0,1.0,1.0
14145,karinacej,0.0,1.0,1.0
14146,ArchuVega,0.0,1.0,1.0
14147,Treethree,0.0,1.0,1.0
14148,gammalay,0.0,1.0,1.0
14149,Wuss912,0.0,1.0,1.0
14150,marciana86,1.0,0.0,1.0
14151,badelves,0.0,1.0,1.0
14152,_jessicaaaa,0.0,1.0,1.0
14153,courtney_blair,1.0,0.0,1.0
14154,Kairiiii,0.0,1.0,1.0
14155,heyangelboy,0.0,1.0,1.0
14156,Samantha_Mayy,1.0,0.0,1.0
14157,nickpackham,0.0,1.0,1.0
14158,Sisa_,0.0,1.0,1.0
14159,tinydogsrule,0.0,1.0,1.0
14160,thomaswtf,1.0,0.0,1.0
14161,JuliaBall,1.0,0.0,1.0
14162,timshady,0.0,1.0,1.0
14163,AlexandraHolt,0.0,1.0,1.0
14164,breannanardini,0.0,1.0,1.0
14165,Teenytyler,0.0,1.0,1.0
14166,Ambeezy101,0.0,1.0,1.0
14167,MenyP,1.0,0.0,1.0
14168,christaface,1.0,0.0,1.0
14169,Ay_ren,1.0,0.0,1.0
14170,tiana_love,1.0,0.0,1.0
14171,RaissaAlves,0.0,1.0,1.0
14172,DemiLSupporter,1.0,0.0,1.0
14173,PaashaMotamedi,0.0,1.0,1.0
14174,jenncuisine,0.0,1.0,1.0
14175,Orlaighxo,0.0,1.0,1.0
14176,bobbi85710,1.0,0.0,1.0
14177,hjc1277,0.0,1.0,1.0
14178,julieunplugged,0.0,1.0,1.0
14179,TijanaSelak,1.0,0.0,1.0
14180,nursing125,0.0,1.0,1.0
14181,designsbysandy,0.0,1.0,1.0
14182,hellomirv,0.0,1.0,1.0
14183,fluffydbunny,1.0,0.0,1.0
14184,SmashingApples,0.0,1.0,1.0
14185,iAquarian,1.0,0.0,1.0
14186,mikafable,0.0,1.0,1.0
14187,ferrous,1.0,0.0,1.0
14188,pcwilliams,1.0,0.0,1.0
14189,gravecarriage,1.0,0.0,1.0
14190,dionnew,0.0,1.0,1.0
14191,MelC704,1.0,0.0,1.0
14192,stephibobz,1.0,0.0,1.0
14193,alexblogger,0.0,1.0,1.0
14194,orlagh_rose,0.0,1.0,1.0
14195,JenMRyan,1.0,0.0,1.0
14196,FredzGraphics,0.0,1.0,1.0
14197,luckylife2008,0.0,1.0,1.0
14198,janiecwales,1.0,0.0,1.0
14199,mruiz_,0.0,1.0,1.0
14200,MehulHarry,0.0,1.0,1.0
14201,smirny,1.0,0.0,1.0
14202,CorporalKitty,1.0,0.0,1.0
14203,RichieDoyle,0.0,1.0,1.0
14204,jowangwang,0.0,1.0,1.0
14205,PeytonPissgeist,0.0,1.0,1.0
14206,TammyM5,1.0,0.0,1.0
14207,fsbassociates,0.0,1.0,1.0
14208,nithska,0.0,1.0,1.0
14209,InsideEdgeChick,0.0,1.0,1.0
14210,Eier_Von_Abe,1.0,0.0,1.0
14211,Codyhodkinson,0.0,1.0,1.0
14212,JimTNY,0.0,1.0,1.0
14213,belolats,0.0,1.0,1.0
14214,carlinLewisiana,0.0,1.0,1.0
14215,iFallMute,1.0,0.0,1.0
14216,JessicurV,0.0,1.0,1.0
14217,LaNy415,0.0,1.0,1.0
14218,LoriMoreno,0.0,1.0,1.0
14219,keleevaa,0.0,1.0,1.0
14220,joshycouture,0.0,1.0,1.0
14221,ratexla,1.0,0.0,1.0
14222,absolutelytrue,1.0,0.0,1.0
14223,danger11,0.0,1.0,1.0
14224,_katrinaa,1.0,0.0,1.0
14225,monze_r,0.0,1.0,1.0
14226,ittybittybag,0.0,1.0,1.0
14227,JohanArceta,1.0,0.0,1.0
14228,Chanda02,0.0,1.0,1.0
14229,benjibum,1.0,0.0,1.0
14230,zeebaby19,0.0,1.0,1.0
14231,JamieCoson,1.0,0.0,1.0
14232,InvisiMarketing,0.0,1.0,1.0
14233,catsegovia,0.0,1.0,1.0
14234,pinkiecharm,0.0,1.0,1.0
14235,ChocLitLuvJoi,1.0,0.0,1.0
14236,twilight_x3,0.0,2.0,2.0
14237,iKingDerrick,1.0,0.0,1.0
14238,Kat_Myers15,0.0,1.0,1.0
14239,Twinklybird,1.0,0.0,1.0
14240,tangerinejp,0.0,1.0,1.0
14241,lauracoombs,0.0,1.0,1.0
14242,bellamonica7,1.0,0.0,1.0
14243,Vickilane,0.0,1.0,1.0
14244,NeonBlueTornado,0.0,1.0,1.0
14245,SpeirsRo,0.0,1.0,1.0
14246,Sihm,1.0,0.0,1.0
14247,psvensson,1.0,0.0,1.0
14248,PantsPartay,1.0,0.0,1.0
14249,teeh0neyy,1.0,0.0,1.0
14250,dollyrebelchik,0.0,1.0,1.0
14251,imperfectysmael,0.0,1.0,1.0
14252,choyna,1.0,0.0,1.0
14253,robynneleah,1.0,0.0,1.0
14254,ohdichi,1.0,1.0,2.0
14255,Graffikgrrl,0.0,1.0,1.0
14256,psychodad_lt,1.0,0.0,1.0
14257,itkutak,0.0,1.0,1.0
14258,katepena,0.0,1.0,1.0
14259,a_willow,0.0,1.0,1.0
14260,sedentarymonkey,0.0,1.0,1.0
14261,buffyc,1.0,0.0,1.0
14262,lukego,1.0,0.0,1.0
14263,SarahSee95,1.0,0.0,1.0
14264,maryrivss,2.0,0.0,2.0
14265,kassi911,0.0,1.0,1.0
14266,atyantadhany,1.0,0.0,1.0
14267,jorgempf,1.0,0.0,1.0
14268,rekcor2002,0.0,1.0,1.0
14269,bossfanDE,1.0,0.0,1.0
14270,BigZoFoSho,1.0,0.0,1.0
14271,arianna_skye,0.0,1.0,1.0
14272,t0nks62442,1.0,0.0,1.0
14273,ShelbyStroman,0.0,1.0,1.0
14274,GreenEarthVA,1.0,0.0,1.0
14275,sconyard,1.0,0.0,1.0
14276,Lottiie_,0.0,1.0,1.0
14277,ryanmmurphy,1.0,0.0,1.0
14278,aaronbassett,1.0,0.0,1.0
14279,Karen_The_Great,0.0,1.0,1.0
14280,hammett,0.0,1.0,1.0
14281,DWisyummy,0.0,1.0,1.0
14282,kolfriendfeed,1.0,0.0,1.0
14283,koolkartik,1.0,1.0,2.0
14284,duncan1216,1.0,0.0,1.0
14285,PinkerJewel,0.0,1.0,1.0
14286,frogcooke,0.0,1.0,1.0
14287,KeezyP,0.0,1.0,1.0
14288,Jakey_Boy,0.0,1.0,1.0
14289,kaywin_TM,0.0,1.0,1.0
14290,sonicsalamander,0.0,1.0,1.0
14291,sharmaine123,1.0,0.0,1.0
14292,NccSites,0.0,1.0,1.0
14293,jesszula,1.0,0.0,1.0
14294,jonsterp,0.0,1.0,1.0
14295,sochews,0.0,1.0,1.0
14296,AbbieH5,0.0,1.0,1.0
14297,FrenchTeamVF,1.0,0.0,1.0
14298,xAlkax,0.0,1.0,1.0
14299,MoBettaBlues1,1.0,0.0,1.0
14300,Becci_McFry,1.0,0.0,1.0
14301,loser6,1.0,0.0,1.0
14302,tweeteradder5,1.0,0.0,1.0
14303,amythemermaid,1.0,0.0,1.0
14304,sarahnicolexox,0.0,1.0,1.0
14305,oldrainbow,0.0,1.0,1.0
14306,KatumsMarie,0.0,1.0,1.0
14307,marcelp,1.0,0.0,1.0
14308,greeneyedpinoy,1.0,0.0,1.0
14309,TrippsPrincess,1.0,0.0,1.0
14310,Johnfoofarrell,0.0,1.0,1.0
14311,DaKidJewlz,1.0,0.0,1.0
14312,reyhani,0.0,1.0,1.0
14313,danielle88,0.0,1.0,1.0
14314,bex_8415,0.0,1.0,1.0
14315,urnigerianqueen,0.0,1.0,1.0
14316,JoMangee,0.0,1.0,1.0
14317,captains_girl,0.0,1.0,1.0
14318,xoxoBellaoxox,1.0,0.0,1.0
14319,balboababe,1.0,0.0,1.0
14320,CoConutShelle,1.0,0.0,1.0
14321,Triplj4,0.0,1.0,1.0
14322,enmr91,0.0,1.0,1.0
14323,elissiamedeiros,0.0,1.0,1.0
14324,nisarigets,0.0,1.0,1.0
14325,traceyheppner,0.0,1.0,1.0
14326,theLMM,0.0,1.0,1.0
14327,THEjoezack,1.0,0.0,1.0
14328,Babe777,0.0,1.0,1.0
14329,honeybeesdrip,0.0,1.0,1.0
14330,tsuei,1.0,0.0,1.0
14331,str33tspirit,0.0,1.0,1.0
14332,sektornj,0.0,1.0,1.0
14333,DavidDevious,0.0,1.0,1.0
14334,NKOTBFlamesFan,0.0,1.0,1.0
14335,egrundin,1.0,0.0,1.0
14336,Gillian_CC,1.0,1.0,2.0
14337,jubs4,0.0,1.0,1.0
14338,michebuckingham,0.0,1.0,1.0
14339,ashutosh_g,0.0,1.0,1.0
14340,adammccombs,0.0,1.0,1.0
14341,savasavasava,0.0,1.0,1.0
14342,AsiaGorqeouss,0.0,1.0,1.0
14343,twistedpuppet,0.0,1.0,1.0
14344,SKrishnamurty,0.0,1.0,1.0
14345,SinaAmedson,1.0,0.0,1.0
14346,goobimama,1.0,0.0,1.0
14347,MIMI_CHELLE,0.0,1.0,1.0
14348,emziebabe91,0.0,1.0,1.0
14349,RebekahHarriman,1.0,0.0,1.0
14350,TabsSwitz,0.0,1.0,1.0
14351,Acidlive,0.0,1.0,1.0
14352,SandySlut,1.0,0.0,1.0
14353,PilaaaE,0.0,1.0,1.0
14354,kayebautista,0.0,1.0,1.0
14355,GerlaineTalk,1.0,0.0,1.0
14356,lauren_shaffer,0.0,1.0,1.0
14357,Dirtdawg50k,0.0,1.0,1.0
14358,carfrancis,1.0,0.0,1.0
14359,lyssy51,0.0,1.0,1.0
14360,NeilBradley,0.0,1.0,1.0
14361,DanielaK,1.0,0.0,1.0
14362,HugZombie,0.0,1.0,1.0
14363,TeenChoiceGirl,0.0,1.0,1.0
14364,robertsongames,0.0,1.0,1.0
14365,arianaXgiselle,0.0,1.0,1.0
14366,SarahWickett,0.0,1.0,1.0
14367,qhabib,1.0,0.0,1.0
14368,KTrisks,0.0,1.0,1.0
14369,jessicalim,0.0,1.0,1.0
14370,bgrice,0.0,1.0,1.0
14371,zham,1.0,0.0,1.0
14372,xXfatlipXx,1.0,0.0,1.0
14373,Ynachan,1.0,0.0,1.0
14374,diemer,0.0,1.0,1.0
14375,JessicaRitchlin,1.0,0.0,1.0
14376,MusicLover_15,0.0,1.0,1.0
14377,Adrianna_Dane,0.0,1.0,1.0
14378,nebkiwi,1.0,0.0,1.0
14379,andrewportess,1.0,0.0,1.0
14380,michellefabio,1.0,0.0,1.0
14381,murielara,1.0,0.0,1.0
14382,MaElena_gd,0.0,1.0,1.0
14383,notahickie,0.0,1.0,1.0
14384,AnabelleStehl,1.0,0.0,1.0
14385,SpartanofIron,0.0,1.0,1.0
14386,Ch3rylC,0.0,1.0,1.0
14387,PalabricaC,1.0,0.0,1.0
14388,BizBo,1.0,0.0,1.0
14389,BexsterBexster,1.0,0.0,1.0
14390,hayley9214,0.0,1.0,1.0
14391,ge21,1.0,0.0,1.0
14392,franswaa,0.0,1.0,1.0
14393,covax914,0.0,1.0,1.0
14394,regina2601,1.0,0.0,1.0
14395,panacea81,0.0,1.0,1.0
14396,djmc,0.0,1.0,1.0
14397,trinsgarcia,1.0,0.0,1.0
14398,FlashGen,1.0,0.0,1.0
14399,YukitoKun,1.0,0.0,1.0
14400,hapygoluckygrl,0.0,1.0,1.0
14401,tericee,1.0,0.0,1.0
14402,MelRy217,0.0,1.0,1.0
14403,stephanimcgirr,0.0,1.0,1.0
14404,emmayeahh,0.0,1.0,1.0
14405,ktly,0.0,1.0,1.0
14406,katchin92,1.0,0.0,1.0
14407,austynpowers,1.0,0.0,1.0
14408,PrincessPayne,0.0,1.0,1.0
14409,PensiveSara,0.0,1.0,1.0
14410,rene_sanchez,1.0,0.0,1.0
14411,vincent_wan,1.0,0.0,1.0
14412,PaulDJohnston,3.0,1.0,4.0
14413,brandedguy,1.0,0.0,1.0
14414,Kameshvari,0.0,1.0,1.0
14415,tatertot58,0.0,1.0,1.0
14416,Atnetiq,1.0,0.0,1.0
14417,CharlesHair,0.0,1.0,1.0
14418,laurak23,0.0,1.0,1.0
14419,calrion,0.0,1.0,1.0
14420,hintofbeauty,0.0,2.0,2.0
14421,nascii,0.0,1.0,1.0
14422,xHarriet,0.0,1.0,1.0
14423,kevin1984,0.0,1.0,1.0
14424,RichardDParker,0.0,1.0,1.0
14425,triatguy,0.0,1.0,1.0
14426,mooklepticon,0.0,1.0,1.0
14427,abcbaby,1.0,0.0,1.0
14428,CathyKGray,0.0,1.0,1.0
14429,maggie1993,0.0,1.0,1.0
14430,samuraihawk,0.0,1.0,1.0
14431,relle4,0.0,1.0,1.0
14432,lhershberger,1.0,0.0,1.0
14433,feedicon,1.0,0.0,1.0
14434,spikysandy,1.0,0.0,1.0
14435,verbocarne,0.0,1.0,1.0
14436,siewai,0.0,1.0,1.0
14437,EqualityNOW87,0.0,1.0,1.0
14438,plasticmusique,1.0,0.0,1.0
14439,RavenWoodSierra,0.0,1.0,1.0
14440,kr15tna,0.0,1.0,1.0
14441,geminianeyes,1.0,0.0,1.0
14442,davidmohara,0.0,1.0,1.0
14443,Tiffany_Couture,0.0,1.0,1.0
14444,commongrind,1.0,0.0,1.0
14445,davidmacvicar,0.0,1.0,1.0
14446,aryellemartinez,0.0,1.0,1.0
14447,BizOuX,0.0,1.0,1.0
14448,SuuzaQ,0.0,1.0,1.0
14449,tlberglund,0.0,1.0,1.0
14450,Cabaal,1.0,0.0,1.0
14451,krissmariee,0.0,1.0,1.0
14452,Winningyoubiz,0.0,1.0,1.0
14453,amandabaybee09,1.0,0.0,1.0
14454,Kieran_Nelson,1.0,0.0,1.0
14455,alissaeskew,0.0,1.0,1.0
14456,CouchSurfingOri,1.0,0.0,1.0
14457,chelseyann226,0.0,1.0,1.0
14458,PKJ209,1.0,0.0,1.0
14459,rixkewl,0.0,1.0,1.0
14460,hilarylyn,1.0,0.0,1.0
14461,bevurlee,0.0,1.0,1.0
14462,oliyoung,1.0,0.0,1.0
14463,wansi,1.0,0.0,1.0
14464,sienaklayaou,0.0,1.0,1.0
14465,boro12345,0.0,1.0,1.0
14466,Mum_of_Six,1.0,0.0,1.0
14467,Shaden,0.0,1.0,1.0
14468,QUnLimited87,0.0,1.0,1.0
14469,pgeldhof,1.0,0.0,1.0
14470,schmanderzz,1.0,0.0,1.0
14471,mslauren2930,0.0,1.0,1.0
14472,tom125,1.0,0.0,1.0
14473,Ellen_Stafford,1.0,0.0,1.0
14474,strangetimes87,1.0,0.0,1.0
14475,slingham,0.0,1.0,1.0
14476,BD_24,0.0,1.0,1.0
14477,BlackNight,0.0,1.0,1.0
14478,MeganMadiina,1.0,0.0,1.0
14479,thisisangeline,1.0,0.0,1.0
14480,SarahJacqueline,1.0,0.0,1.0
14481,faetastic,0.0,1.0,1.0
14482,Caliqtforu,0.0,1.0,1.0
14483,Waterbaron,0.0,1.0,1.0
14484,MaiyaRoseff,0.0,1.0,1.0
14485,howlatthemoon,0.0,1.0,1.0
14486,joannaseetoo,0.0,1.0,1.0
14487,minnymuffin,0.0,1.0,1.0
14488,Stacina,1.0,0.0,1.0
14489,Lianaya,0.0,1.0,1.0
14490,pieartboy,0.0,1.0,1.0
14491,eytinKu,1.0,0.0,1.0
14492,Tynaaa,0.0,2.0,2.0
14493,Anjelia,0.0,1.0,1.0
14494,lindsaylumbera,1.0,0.0,1.0
14495,twinx2103,0.0,1.0,1.0
14496,victoriaamarie,0.0,1.0,1.0
14497,loughtonian,1.0,0.0,1.0
14498,PsycheDiver,0.0,1.0,1.0
14499,jsimon9633,0.0,1.0,1.0
14500,xmiriyum,0.0,1.0,1.0
14501,DWgirl4life,0.0,1.0,1.0
14502,carlosjuero,0.0,1.0,1.0
14503,simonlee_alvin,0.0,1.0,1.0
14504,BAMitsloz,0.0,1.0,1.0
14505,ChristineBetts,1.0,0.0,1.0
14506,FriendlyFetus88,0.0,1.0,1.0
14507,Flamingo_Rose,0.0,1.0,1.0
14508,chesscom,0.0,1.0,1.0
14509,eric_merced,0.0,1.0,1.0
14510,ZombieTron,1.0,0.0,1.0
14511,Pitselehxo,1.0,0.0,1.0
14512,hollygable,0.0,1.0,1.0
14513,mangomangomango,0.0,1.0,1.0
14514,justinpaulcole,1.0,0.0,1.0
14515,juliaroy,0.0,1.0,1.0
14516,Leweke33,0.0,1.0,1.0
14517,shawser,0.0,1.0,1.0
14518,DarrellCatmull,1.0,0.0,1.0
14519,nickirobilliard,1.0,0.0,1.0
14520,bradythebarbie,1.0,0.0,1.0
14521,10MoreMinutes,0.0,1.0,1.0
14522,ASkyPirate,0.0,1.0,1.0
